,Unnamed: 0,리뷰,grade,라벨링,predicted,score
13258,13258,집이 근처라 자주 방문하는데 분위기도 너무 좋고 맛도 참 좋네요~^,4.5,8,9,0.8958175182342529
13259,13259,#부산여행 #국밥맛집 #수변최고돼지국밥,5.0,9,9,0.7360231280326843
13260,13260,맛있어요,5.0,9,9,0.40527594089508057
13261,13261,음료와 디저트 가격은 비싸지만 뷰와 시설 등을 생각하면 합리적이라 생각합니다 자리도 다양해서 좋습니다 맑은 날 왔으면 만족도는 더 높았을 것입니다,4.0,7,6,0.3553599715232849
13262,13262,바다 리뷰 짱좋구요..!!!! 낮에 가면 햇빛이 세서 걱정했는데 커튼이 잘 막아줘서 책읽다 바다보면 느낌이 색달라요! 추천합니다! 책 종류도 많고 직원분들도 친절하셔서 오기 잘한거같아요 ~,5.0,9,9,0.789368212223053
13263,13263,이 집의 특징은 스테이크랑 서비스가 뛰어납니다. 추천 !!!,5.0,9,9,0.7877252697944641
13264,13264,맛있어서 분기마다 가요. 양념참치덮밥 먹어본 사람은 그것만 시킴ㅎㅎ,5.0,9,6,0.27349284291267395
13265,13265,주인분들도 친절하고 떡이 맛있어요,5.0,9,9,0.4783688485622406
13266,13266,컨셉도 재미있고 음료도 맛있었습니다. 눈과 입이 즐거웠어요. 시즌 지나기 전에 한 번 더 방문하고 싶어졌습니다.,5.0,9,9,0.8663044571876526
13267,13267,굿,5.0,9,6,0.4430783689022064
13268,13268,"직원들은 친절하나 감자탕 맛이 더업글 되면좋갰어오 육수랑 고기
순대는 맛났어요",2.5,4,5,0.35872986912727356
13269,13269,"저는 원래 돈가스 세입정도 먹으면 금방 물리는편인데 만돈 돈가스는 물리지 않고 맛있어요!! 고기냄새도 안나고 부드럽고 반찬도 맛있고 소스도 맛있고 물도 시원한 보리차로 주시는게 넘나 좋네요 ㅋㅋ 은은한 음악에 식사 분위기도 좋고 직원분들도 친절하셔요~
갈때마다 웨이팅을 각오하고 가야하지만 기다린 보람이 있네요~~ 잘 먹었습니다~^^",5.0,9,9,0.9324486255645752
13270,13270,좋아요,4.5,8,6,0.3940662741661072
13271,13271,변함없이 맛있어요,5.0,9,6,0.3655315041542053
13272,13272,장칼국수 강릉 현지 맛집,5.0,9,9,0.552466094493866
13273,13273,예약 안했음 큰일날뻔:; 수요일 7시에 갔는데 꽉차있었어요~ 맛 서비스 다 좋은데 진짜 아쉬운 점 ㅋㅋ 양념게장 주는건 좋은데 살이 진심 하나도 없고 비어있는거만 있더라구여...3마리인가? 있었는데 살이 없음 ㅜㅜ 요즘 게는 살이 없는 철인가요? 그거 빼고는 냉면도 맛있고 좋았네영,4.0,7,5,0.4155210852622986
13274,13274,넘넘 귀여운 카페 하지만 너무 달아여ㅎㅎㅎ,5.0,9,9,0.7011704444885254
13275,13275,가족들이랑 맛있게 잘먹었습니다^^,5.0,9,9,0.7449540495872498
13276,13276,로운 샤브샤브 집이 좋아 가족끼리 또 한번 간건데 네이버 예약자 에이드도 작은 종이컵 사이즈고.... 또 고기도 3번은 말하니 가져다 주더라구요.... 그래도 음식은 맛있으니 4점!!,4.0,7,5,0.44143885374069214
13277,13277,😃,3.0,5,9,0.41184723377227783
13278,13278,맛있어요 매번 믿고 가는 맛집,5.0,9,9,0.4232240915298462
13279,13279,양이 살짝 부족한듯,3.5,6,5,0.35063233971595764
13280,13280,양이 많고 좋아요 ㅎㅎㅎ,4.0,7,9,0.34708499908447266
13281,13281,맛있어요,3.5,6,9,0.40527594089508057
13282,13282,깨끗하고 포장도 꼼꼼히 해주셨어요,5.0,9,9,0.6350979208946228
13283,13283,고기국수 좋아요. 이전한 고기국수집,4.5,8,9,0.3329907953739166
13284,13284,회전초밥의 묘미는 골라먹는 재미인데 초밥을  주문해야만 가능한게 아쉬웠어요...그래서 모듬초밥으로 먹었는데 초밥맛은 진짜 인정합니다,4.0,7,5,0.4342530071735382
13285,13285,맛나요,4.5,8,9,0.372714638710022
13286,13286,"완전 맛나요
고기,비빔국수 다 맛있고
수육도 맛있고 반찬도 맛있고",4.5,8,9,0.9188827276229858
13287,13287,맛있어요,4.5,8,9,0.40527594089508057
13288,13288,바게트 앙버터는 맛있었구요 크롸상 소세지빵도 무난해요,3.5,6,6,0.3816860318183899
13289,13289,"음식이 하나같이 맛있어요! 게다가 구성도 좋고, 매장 내 분위기도 좋고 서비스도 좋아서 대만족이었어요!",5.0,9,9,0.741923451423645
13290,13290,맛잇어여 ㅎ,4.0,7,9,0.649367094039917
13291,13291,굿,4.0,7,6,0.4430783689022064
13292,13292,쿠키다맛있어요ㅎ좋아요,5.0,9,9,0.5451874136924744
13293,13293,"친절도 굿, 맛은 더더 굿!",5.0,9,6,0.3803424537181854
13294,13294,비싸지만 분위기 좋아요~~,5.0,9,6,0.3846290707588196
13295,13295,샤릉,5.0,9,9,0.25701063871383667
13296,13296,회 맛있는 집으로 말할 거 없이 으뜸이에요... 녹아버려요 녹아 ㅠㅠ,5.0,9,5,0.3245249390602112
13297,13297,뇨끼맛집 새우리조또맛있음,4.5,8,9,0.5327720046043396
13298,13298,맛있어요,4.5,8,9,0.40527594089508057
13299,13299,"뷰도 너무 이쁘고 돈까스도 넘넘 맛있어서
감탄하고 갔던 우도맛집이에요 
돈까스에 쓰는 고기도 퀄리티 좋은거 같아요💛💛최고!!!!",5.0,9,9,0.9635331034660339
13300,13300,세트메뉴로먹었는데 맛있어용,5.0,9,9,0.4837268888950348
13301,13301,댄맛,5.0,9,9,0.1831594556570053
13302,13302,4,3.5,6,6,0.24361243844032288
13303,13303,근처에서 순두부먹고 간 곳 바깥에 정원을 너무 이쁘게 가꿔놓으셨어요 평일에 가서 사람도 많지않고 커피맛도 좋았어요 크림라떼 달달고소 >_<,5.0,9,9,0.8890672326087952
13304,13304,생선구이가 퍽퍽해서 아쉬웠어요ㅠ,3.0,5,5,0.48288416862487793
13305,13305,남자친구 생일이라서 왔습니다^^* 직원분들 생글생글 예쁘게 웃어주시며 친절하게 잘 대해주시고 분위기도 너무 좋고....조용해서 대화하기 좋습니다!!!  음식 맛은 재방문의사 200% 입니당 (❁´▽`❁) 오늘 여기 오기 너무 잘했어요💕 ,5.0,9,9,0.915480375289917
13306,13306,가리비 젓갈이 넘 맛나요!!,5.0,9,9,0.6297764778137207
13307,13307,뷰맛집,3.0,5,9,0.34814026951789856
13308,13308,굿굿,5.0,9,6,0.3948986232280731
13309,13309,깔끔하고 맛잇네요,4.5,8,9,0.469870001077652
13310,13310,"드라이브스루가능 
친절한곳!!!!",5.0,9,9,0.7939946055412292
13311,13311,당근케이쿠 존맛탱,4.0,7,9,0.822653591632843
13312,13312,"좋은 게 고르는 방법도 알려주셔서 좋은 상품으로 식사를 할 수 있었습니다!
둘이서 너무 좋은 상품으로 먹어서 그런가 양이 많아서 어쩔 수 없이 남겼네요...ㅠㅠ
맛도 서비스도 좋았습니다!",5.0,9,7,0.29648786783218384
13313,13313,굿,4.0,7,6,0.4430783689022064
13314,13314,"손님 맞이와 응대를 굉장히 친절하게 하십니다. 음식을 낼때마다 자세히 설명해주시는 모습이 인상적이네요.
보기좋은 음식을 친절하게 내주셔서 기분 좋게 먹고 왔어요. 특히 물회를 시켰는데 따뜻한 음식이 함께 기본으로 구성되어서 음식의 균형도 좋네요. 제주 식당 중에서 특별히 맛이 뛰어난건 아니지만 친절도면에서 만족도가 높아서 다음 여행에서도 찾을것 같아요.",5.0,9,9,0.4999271035194397
13315,13315,"너무 맛있어서 감탄하면서 먹었어요...!!
최근에 뇨끼에 빠져서 뇨끼 맛집만 찾아 다니고있는데 최근 갔던 5곳 중에서 제일 맛있었어요❤️
사장님도 너무 친절하시고 음식도 너무 맛있고 기분좋은 시간 보내고 왔습니다..!!",5.0,9,9,0.9658688902854919
13316,13316,적당히 짭조름 계란김밥 너무 맛있어요 ㅜ0ㅜ,5.0,9,9,0.9252123236656189
13317,13317,맛있긴한데...음...느끼함,4.0,7,5,0.4128143787384033
13318,13318,"너무 맛있게 잘먹었습니다. 
연어덮밥 신선하고,연남가츠는 너무 맛있었어요.👍잘먹고 갑니다.",5.0,9,9,0.8625559210777283
13319,13319,다양하고 특색있는 자리! 맛있는 디저트와 향긋한 커피까지 넘나 좋아요.,5.0,9,9,0.5095363855361938
13320,13320,오랜만에 방문했는데 여전히 손맛이 끝내주네요!!,5.0,9,9,0.8104203939437866
13321,13321,맛있네요,5.0,9,9,0.4220745265483856
13322,13322,좋아요,4.5,8,6,0.3940662741661072
13323,13323,든든하네요 맛도양도♡,5.0,9,9,0.9079594016075134
13324,13324,최고,5.0,9,9,0.8690528273582458
13325,13325,빠르게 나와서좋아요,4.0,7,6,0.30021145939826965
13326,13326,예약할 때부터도 친절하셨는데 역시나 방문했을 때도 친절하셨어요 ^^ 한우 오마카세는 처음이었는데 고기도 맛있고 구성이 매우 좋았어요~ 다음에 또 방문하고 싶어요!!,5.0,9,9,0.9203775525093079
13328,13328,낫굳 낫배드. 유명세 만큼 맛잇는거 같진않지만 먹을만해요,4.0,7,6,0.32333409786224365
13329,13329,빙수 시원하고 맛있고 딸기찹쌀떡도 맛있고요. 찌는 듯한 더위에 적시적기,3.0,5,9,0.47297579050064087
13330,13330,좋아요,5.0,9,6,0.3940662741661072
13331,13331,미역국맛집,5.0,9,9,0.49552926421165466
13332,13332,고기를 알맞게 아주 잘 구워주시고 맛있게 먹는 법도 설명해주셔서 좋았어요 엄청 친절하시고 흑돼지 맛은 감동이였네요! 부모님도 너무 만족해 하시더라구요~,5.0,9,9,0.9023829698562622
13333,13333,오징어 순대 완죤 짜증남 무슨 순대가 아니라 냉동 동그랑땡 같아 불쾌함,1.5,2,3,0.22704727947711945
13334,13334,맛있어요. 다음에 또올께요 좋아요. 추천합니다.,5.0,9,9,0.7797366380691528
13335,13335,"별점 1점도 아까움 해장국이라고 메뉴 잘못 말했는데 돈주고 사먹는 입장인데 잘못한 것마냥 뭐라고 함. 1차 기분 나쁨 2차 입구에서 밥을 먹는데 청반바지 입은 서빙하는 직원이 발로 가방밀어넣음. 서비스랑 별개로 웨이팅할만큼의 맛은 절대 
절대 아님ㅋ 세번째 방문이었는데 첫번째는 19년 크리스마스때 눈치싸움 실패로 웨이팅 겁나 길었고. 20년에는 웨이팅하다가 비행기시간때문에 포기. 21년에는 서비스때문에 손절이다",1.0,1,0,0.6340397000312805
13336,13336,명태회냉면 너무 맛있어여,5.0,9,9,0.8718960881233215
13337,13337,굿,4.5,8,6,0.4430783689022064
13338,13338,경주 황리단길 찐맛집!,5.0,9,9,0.7676973938941956
13339,13339,"여름 휴가로 속초 왔다가 들렸어요^^ 속초까지는 장거리인데 속초오면 생각나는 카페네요 요즘 최애인 말렌카케이크♡ 저희동네에서도 사먹는데 요긴 좀 더 진하고 쫀득한맛 커피한잔하고
 집에가는길에 마실 커피도 따로 테이크아웃도 했는 테이크아웃도 깔끔하게 해 주셔서 너무 좋았습니다^^ 담에 속초 오면 또 방문하겠습니다!",5.0,9,9,0.9455751776695251
13340,13340,올리브식빵 맛있어요,5.0,9,9,0.5195814371109009
13341,13341,뷰맛집 바다와 산방산,5.0,9,9,0.7367896437644958
13342,13342,서비스 많이 주셔서 감사해요  알바생도 친절하고 한번더 가고싶네요,5.0,9,9,0.7507930994033813
13343,13343,"전체적은 분위기와 서비스는!좋았지만
봉골레 파스타는 해산물 비린네가 너무 심해서 별루 ㅠㅠ 아쉽",3.0,5,5,0.38535717129707336
13344,13344,맛있어요,5.0,9,9,0.40527594089508057
13345,13345,맛있어요,5.0,9,9,0.40527594089508057
13346,13346,"시설, 책보관 등 진짜 깔끔하고 좋아요!
적당히 조용하고 친구들, 가족과 함께 혹은 혼자와도 좋은 곳입니다!! 그리고 직원분들도 친절해요 ㅎㅎ
무엇보다 만화책 종류 진짜 많고 일반 도서도 많아요 강추!!",4.5,8,9,0.9432992935180664
13347,13347,"연예인들과 대통령 사진으로 도배됨
오징어 순대 오징어만 골라먹음 순대속은 다 남김
길거리 방금 지진 오징어순대보다 맛에서는 별로임.순댓국도 평범한데 아바이순대 속도 맛없어서 여행 마무리를 망침 70% 남기고 나옴",1.0,1,0,0.35026681423187256
13348,13348,배달의 민족으로 주문했고 주문한지 두시간이 넘어서 음식이 왔네요. 원래오기로 했던 시간보다 너무 늦어져서 전화를 했지만 세번이나 받지 않았습니다. 어떤이유로 늦게 오는지 물어보기 위해 전화를 했는데 연락도 받지않으면 어떻게 해야하나요. 음식이 도착했으니 망정이지 마감시간 얼마 남지도 않은 상황에서 전화도 안받으시면 어떻게 합니까... 진짜 실망했네요,0.5,0,0,0.5129914879798889
13349,13349,탑쌓인거 못찍었네요 아쉽지만 이렇게라도.. 부산에도 감자탕맛집 생겨서 너무좋아요 단골등록!!,5.0,9,9,0.9395799040794373
13350,13350,깔끔하고 좋네요! 콥샐러드 맛있어요,4.0,7,9,0.6032750010490417
13351,13351,맛있어요 웨이팅 너무시렁~~,5.0,9,9,0.5614614486694336
13352,13352,"잘먹었습니다.떡갈비아이들이잘먹어요
갈치조림 양념 조금더 감칠맛이나면좋겠네요",3.5,6,9,0.2764984965324402
13353,13353,좋아요 버터 안든 스콘은 찐득하고 스콘같지 않고 별로 였어요,5.0,9,5,0.43917351961135864
13354,13354,소금구이 맛있어요,5.0,9,6,0.45597830414772034
13355,13355,좋아요 분위기좋고 위치좋아용,5.0,9,9,0.6671162843704224
13356,13356,"얼마전 셀프바로 바껴서 더 좋아요^^~
깔끔하고 맛도 최고입니다
특히 동반룸 감사합니다",5.0,9,9,0.8443175554275513
13357,13357,"경치가 너무 좋아요
산방산과 바다 모두 보이네요
친절하십니다",4.5,8,9,0.8324670195579529
13358,13358,"매장 분위기부터 음식 비주얼, 맛 모두 기대 이상으로 만족스러웠어용 !!",5.0,9,9,0.9195846915245056
13359,13359,순댓국 잘 못먹는데 맛있어서 야금야금 먹다보니 다 완뚝했어요ㅋㅋㅋ맛있네요!,5.0,9,9,0.8852681517601013
13360,13360,음식이 맛있어요^^,3.5,6,6,0.36959248781204224
13361,13361,"가격대비 맛, 분위기 쫌 아쉽네요..ㅜ",2.0,3,5,0.39130640029907227
13362,13362,포장도 너무 꼼꼼하고 맛있어요!!,5.0,9,9,0.9046539068222046
13363,13363,메인요리가 괜찮았습니다. 직원분들이 친절해서 다시 또 갈 의향이 있습니다.,5.0,9,6,0.2932959198951721
13364,13364,맛집아님,1.0,1,9,0.6119579076766968
13365,13365,맛있어서 세번째 방문인데.. 직원이 옆테이블 상 치우면서 앞치마 주머니에 안먹은 고추 순식간에  집어넣는거보고 입맛 떨어짐.. 나머지 거의다 먹은 반찬에 한데 모아서 가져가던데..  반찬 재사용하는건 아니겠죠....?,0.5,0,5,0.3111386299133301
13366,13366,사리도 쫄깃탱탱!!!육수 넘나시원한거아닌가요!!!직원분들도친절하고 좋았음!!,5.0,9,9,0.9333731532096863
13367,13367,칼로 잘라만든면이라 신기했는데 면발도 쫄깃하고 가지튀김 너무 맛있어요,4.0,7,9,0.8280048370361328
13368,13368,좋아요,5.0,9,6,0.3940662741661072
13369,13369,제주에서 먹은 고기보다 맛있어요!!!,5.0,9,9,0.6092470288276672
13370,13370,"갈때마다 반쎄오 무조건 시킴
볶음밥 첨 시켜봤는데 미쳤음.. 가격에 비해 밥양이 적은게 아쉬웠어요.",4.5,8,5,0.4895118474960327
13371,13371,음식은 맛있는데 초파리가 너무 많아서 초파리 잡느라 음식에 집중이 안 돼요.. 손님 모시고 올 데는 아닌 듯..,3.0,5,5,0.3908012807369232
13372,13372,인생 연어덮밥,5.0,9,9,0.6344703435897827
13373,13373,커피 맛있어요.,4.5,8,6,0.2817842960357666
13374,13374,들어가는순간 넘 예뿜 ㅜㅠㅠ 음식도 맛있고 친절하셔서 너무 만족합니다!,5.0,9,9,0.9561421275138855
13375,13375,"맛은 있지만 호불호가 있을듯
걸쭉한 해장국은 벌루…",1.0,1,6,0.3728640079498291
13376,13376,ㅋ,3.5,6,6,0.27902892231941223
13377,13377,넓고 멋지고 사진맛집이예요~,4.5,8,9,0.8922860622406006
13378,13378,"푸짐하게 잘먹었습니다
직원 사장님 모두 친절하시고 
오붓하게 가족끼리 즐거운 시간 보내고 왔습니다",5.0,9,9,0.9540972113609314
13379,13379,"인테리어도 너무 예쁘고 분위기도 너무 좋아요~
여기 가시는분들 누텔라 바나나 브레드랑 아이스 아메리카노 조합 꼭 드세요!!",5.0,9,9,0.9333692193031311
13380,13380,다른 감자탕집과는 조금 다르네요. 이집만의 특징이 있어서 정말 맛있게 먹었어요. 치즈는 진짜 짱이었답니다.  ^^,5.0,9,9,0.7651385068893433
13381,13381,"88생선구이 숯불에 맛있게 먹었습니다
오징어젖도 굳굳",5.0,9,9,0.8152051568031311
13382,13382,라떼 맛 괜찮아요  넓어서 대화하기에 편해요,4.0,7,6,0.38955315947532654
13383,13383,"곱창 사이즈가 남다르네요 
맛나요",5.0,9,9,0.5100917220115662
13384,13384,좋아요,5.0,9,6,0.3940662741661072
13385,13385,너무 맛있게 잘 먹었어요 ^^,5.0,9,9,0.9118030667304993
13386,13386,짱,4.5,8,9,0.6858197450637817
13387,13387,제주도 올때마다 먹는 곳!!,5.0,9,9,0.8596357107162476
13388,13388,정말 정말 맛있어요!,5.0,9,9,0.8724756240844727
13389,13389,키토식으로 딱이에요~~^^,5.0,9,9,0.4636693298816681
13390,13390,"스키다시가 다양면서도 맛없는 메뉴가없이 다맛있고
회 퀄리티도 좋아서 모두가 좋아할만한곳입니다
무엇보다 탁트인 광안대교뷰가 짱이예요",5.0,9,9,0.757310688495636
13391,13391,음식이맛있어요 미리예약하고가시면좋아요,5.0,9,9,0.44974419474601746
13392,13392,분위기는 좋아요!! 가격은 좀 비싼편,4.0,7,6,0.5151567459106445
13393,13393,맛있어요!,5.0,9,9,0.5452519655227661
13394,13394,뷰좋고 음료 맛있어요.,4.5,8,9,0.33928167819976807
13395,13395,전망은 좋아요~,3.5,6,6,0.4602423310279846
13396,13396,맛있어요,3.0,5,9,0.40527594089508057
13397,13397,너무 친절해요^^♡♡♡,5.0,9,9,0.9411744475364685
13398,13398,좋아요,4.0,7,6,0.3940662741661072
13399,13399,해산물이  신선하고 맛있어요,4.0,7,9,0.5361700654029846
13400,13400,"평가가 좋아서 방문한 것 치고는 가격대비 그냥 그런 수준. 물회는 다른 일산 물횟집보다 괜찮은 수준이나 가격을 같이 따지면 비슷한 수준인걸로. 성게비빔밥은 성게가 꽤 들었네 싶었는데 냉동인 듯 향이 아예 나지 않았다. 게다
가 짜다",2.5,4,5,0.4025353491306305
13401,13401,구이맛있어영,5.0,9,6,0.3091830611228943
13402,13402,"오랜만에 방문해도 편안한 분위기와 따스함에 힐링받는 기분으로 돌아왔습니다. 같은 차로 여러가지 이미지와 느낌을 내어 주시던 차들에 오감이 즐거운 시간이였습니다. (사진이 무척 많
지만 한장만 올립니다)",5.0,9,5,0.26578977704048157
13403,13403,맛있어요,4.0,7,9,0.40527594089508057
13404,13404,"저렴하고 좋은 분위기 
친절하네요~!",4.0,7,9,0.5966883897781372
13405,13405,국물도 깔끔하고 특제소스들도 맛있어요. 시끌벅적하지 않아서 혼자 가서 먹기에도 부담스럽지않은 곳👍,5.0,9,9,0.7243579030036926
13406,13406,굿,5.0,9,6,0.4430783689022064
13407,13407,서비스 완전 친절해요,5.0,9,9,0.6519646644592285
13408,13408,평일에오니 사랑도 별로없고 좋네요,4.0,7,5,0.42669323086738586
13409,13409,애정하는 호두식빵~~ 호두가 듬뿍 들어서 씹을때마다 고소해요 식빵나오는 시간대가 좀만 더빨랐음해요^^,4.0,7,6,0.3624279499053955
13410,13410,방금 막 식사하고 나왔는데요 기분이 너무 좋아서 리뷰 남겨요  깔끔하고 서비스도 좋고 직원분들도 친절하시고  무엇보다 음식 구성이 너무 알차네요.  착한 가격에 푸짐한 식사 즐길 수 있어서 좋았습니다^^.,5.0,9,9,0.6429896950721741
13411,13411,활오복탕이 여기서만 먹을수있는거라고해서 먹었는데 진짜 맛있어요! 안에 신선한 해산물도 듬뿍! 상차림도 진짜 상다리 부러지는줄ㅋㅋㅋㅋ 복날에 원기회복으로 삼계탕 대신 활오복탕 먹어야겠어여ㅎㅎㅎ,5.0,9,9,0.9539720416069031
13413,13413,너무 너무 맛있었어요! 직원분들도 친절하고 매장 인테리어도 너무 예쁘고 분위기도 너무 좋아요ㅠㅠㅠㅠ기분 좋게 잘 먹고 왔습니다! ,5.0,9,9,0.952023446559906
13414,13414,모든 메뉴 다 먹어보고싶어요,5.0,9,9,0.4071813225746155
13415,13415,쌀국수 맛있있어요~~,5.0,9,9,0.31976714730262756
13416,13416,"오므라이스가 맛있고, 실내 정원같은 내부 분위기도 좋았어요",5.0,9,6,0.3087904155254364
13417,13417,짱맛! 잘먹었습니다~~^^,5.0,9,9,0.7731919884681702
13418,13418,오랜만에 갔는데 남자사장님이신지 너무 불친절하심 이전하기 전에 빵 맛있어서 종종 갔는데 다신 안갈 것 같음 요즘 빵집 맛있고 친절한 곳 많아요,1.0,1,0,0.21114996075630188
13419,13419,음식깔끔하고 직원들도 친절하고 만족함!,5.0,9,9,0.8365017175674438
13420,13420,"아버지 생신으로 가족식사했어요 큐알코드 찍고 입장! 식사주문하고 음식나오기까지 오래걸리지 않았고 손질도 잘 해주셨어요 특히 랍스터를 먹기좋게 잘 정리해주셔서 조카들도 맛있게 잘먹어서 기분좋았네요 밥에 죽까지 잘
먹었습니다",5.0,9,9,0.9205746650695801
13421,13421,별로네요 솔직히,1.0,1,3,0.19177883863449097
13422,13422,카라멜 맛있고 선물용으로 정말 좋습니다,5.0,9,9,0.7991807460784912
13423,13423,"완벽한 뷰에 완벽한 음식.
그냥 모든것이 다 좋았다",5.0,9,5,0.510101854801178
13424,13424,복숭아가 덜 익어서 좀 그랬는데 그거 빼고 나머지는 다 맛있었어요!,4.0,7,6,0.43293753266334534
13425,13425,가끔 가족들과 가는데 너무 맛있어요~ 조갈비도 맛있지만 새우튀김도 맛있어요~,5.0,9,9,0.7111997604370117
13426,13426,맛있습니당 자주 가는곳이예용,5.0,9,9,0.7295255064964294
13427,13427,"1년전 처음 만난 자리에 앉고 싶어 요청사항에 썼더니 전화로 자리 정확히 맞는지 확인해주시고 배려해주셔서 감사했어요😊
기념일이라고 주신 서비스도 맛있게 잘 먹었습니다^^
덕분에 남자친구와 기분좋은 시간 보냈습니다😍",5.0,9,9,0.9546002745628357
13428,13428,말이필요없는집,5.0,9,9,0.36139076948165894
13429,13429,"비스코티 사러갔어요. 아름다운 협재해수욕장이 바로앞에 있어요.
비스코티는 내인생 과자",4.0,7,5,0.3083351254463196
13430,13430,좋아요,4.0,7,6,0.3940662741661072
13431,13431,첫번째방문,5.0,9,9,0.33967387676239014
13432,13432,맛이 좋아요.  친절해요.,5.0,9,6,0.38527539372444153
13433,13433,푸릇푸릇하고 넓고 이쁨.,5.0,9,9,0.5774565935134888
13434,13434,분위기도 좋고 맛도 좋고 만족해요^^,4.0,7,9,0.7720661163330078
13435,13435,산방산이 보이는 멋진 카페에요 !! 베이커리도 정말 맛있고 이뻐요 ㅎㅎ 눈이 즐거운 카페였어요~,5.0,9,9,0.873543381690979
13436,13436,해산물고명에 냉면 넘 맛있게 잘먹었어요,5.0,9,9,0.8363968729972839
13437,13437,레스토랑분위기 굿,4.5,8,9,0.4753395617008209
13438,13438,양도많고 직접 새우도 까주시고 맛집인증,4.5,8,9,0.8895636796951294
13439,13439,짱맛,4.5,8,9,0.652367353439331
13440,13440,빵맛집,5.0,9,9,0.40003302693367004
13441,13441,"가격이 높은 편이지만 맛도 비주얼도 좋습니다.
양도 넉넉한 편이에요.",4.0,7,6,0.35626745223999023
13442,13442,좋아요~~,4.0,7,6,0.3456897735595703
13443,13443,수제버거 가성비 👍,4.5,8,5,0.33140861988067627
13444,13444,명불허전^^,5.0,9,5,0.243216410279274
13445,13445,와우! 협재 뷰좋은 술집인데... 밝을 때 가야 좋을 것 같아요.,5.0,9,9,0.41320663690567017
13446,13446,포장은 좀 아쉽네요,3.0,5,5,0.39053091406822205
13447,13447,최고의 찜닭 맛집!,4.5,8,9,0.8414969444274902
13448,13448,"곱창이 양념맛이 아니고 정말 신선한 느낌!
곱이 꽉차있고 양도 많네요~!
재방문각입니다~!",5.0,9,9,0.4215624928474426
13449,13449,"처음 먹어 보는 말고기라 쪼끔 긴장했는데  요리를 잘해주셔서  거부감 없이 잘먹었어요  조아코스 35,000 원     가격에 비해  엄청   잘나왔구요  다먹고 내니 힘이 절루 나는것  같더라구요",5.0,9,5,0.2661808431148529
13450,13450,좋아요,3.5,6,6,0.3940662741661072
13451,13451,물회 2인 6만원인데 돈 아까웠어요,3.0,5,3,0.23886092007160187
13452,13452,3단계 매우니까...4단계는 조심하세여!,5.0,9,5,0.36461395025253296
13453,13453,해장 하러 왔는데 순대국 너무 맛있어요.,4.5,8,9,0.8434092998504639
13454,13454,"비빔밀면이랑 만두랑 같이먹으니 너무맛있더라구요ㅎㅎ
완전 해운대맛집!!",5.0,9,9,0.9489537477493286
13455,13455,맛있어요,5.0,9,9,0.40527594089508057
13456,13456,마시쏘요,5.0,9,9,0.3920310437679291
13457,13457,진짜 맛닜음!!!!!,5.0,9,9,0.9286292791366577
13458,13458,우선 고기가 부드럽고 직원분들이 잘 구워주셔서 좋았어요 특히 숙성뼈등심이 너무 맛있었어요. 삼겹살이나 목살 교차숙성보다는 특히 숙성뼈강추드려요~!,5.0,9,9,0.8755859136581421
13459,13459,아직 안먹어봄,5.0,9,5,0.29834631085395813
13460,13460,마늘바게트 갓 나왔을때 먹으면 맛있음 맛이 진한듯,4.0,7,5,0.36344146728515625
13461,13461,"입 짧은 여섯살 딸램이랑 방문했는데 
혼자 한공기 뚝딱했어요ㅋㅋㅋㅋㅋ
맛있어요 강추요ㅋㅋㅋ",5.0,9,9,0.6915259957313538
13462,13462,맛있어요. 주차가 약간 불편한데 가성비 좋고 사장님이 진짜 친절하세요 ㅎㅎ,5.0,9,9,0.7155746221542358
13463,13463,진짜 제주 3년 살면서 가장 엿같은 맛,1.0,1,9,0.8480591177940369
13464,13464,케이크맛집,4.0,7,9,0.5851219296455383
13465,13465,맛있어요,4.0,7,9,0.40527594089508057
13466,13466,맛있어요><,5.0,9,9,0.539745032787323
13467,13467,사랑해요라라관,5.0,9,9,0.3357020318508148
13468,13468,뷰좋고빵종류많아요!,5.0,9,9,0.3590584695339203
13469,13469,굿,5.0,9,6,0.4430783689022064
13470,13470,좋아요,5.0,9,6,0.3940662741661072
13471,13471,대게 손질도 잘되어있고 스끼도 맛있었어요,5.0,9,9,0.7453295588493347
13472,13472,너무 맛있네요 내부도 깔끔했어요 다음에 또또 올께요!,5.0,9,9,0.9464544057846069
13473,13473,우동 먹으러 갔다가 돈가스에 반하고 왔어용...♡,4.5,8,9,0.955712080001831
13474,13474,평일에 15시쯤 방문했는데 사람이 많이 없어서 편히 먹었고 맛있네요~,5.0,9,6,0.31052595376968384
13475,13475,좋아요,4.5,8,6,0.3940662741661072
13476,13476,굿,5.0,9,6,0.4430783689022064
13477,13477,조용하게맛있게먹을수있었습니다. 감사합니다.,4.0,7,9,0.7191511988639832
13478,13478,너무 좋은 경험이었어요!두시간이 길진 않을까 싶었는데 좋은 차도 마시고 설명 들으니까 시간 금방 가더라구요,5.0,9,9,0.7358376383781433
13479,13479,맛은 괜찮아요. 그러나 분위기는 별로에요,2.5,4,6,0.37886661291122437
13480,13480,친구랑 곱창에 소주 뿌시기~ 퇴근후 유일한 낙인데 항상 여기와서 먹게되네요,5.0,9,9,0.8435972332954407
13481,13481,굿 굿,5.0,9,6,0.34423112869262695
13482,13482,굿,5.0,9,6,0.4430783689022064
