,Unnamed: 0,리뷰,grade,라벨링,predicted,score
21209,21209,헤비화이트가 너무부드럽고 맛있어요 지금까지먹어본 라떼중 최고,5.0,9,9,0.9893314838409424
21210,21210,"황리단길에 아이들이랑 왔다가 주차장있는 공간을 찾다 우연히 방문~ 카페 외관도 멋지지만 내부 공간에 더 놀랐내요.  전주 한옥마을 보단 여기 카페가 더 특이한 외관 이내요 ㅎ 이걸 머라 설명해야 할지... 가 보시면 알아요 암튼 특이함 메뉴
도 기대이상의 크림치즈에 소시지 맛에 한번 더 놀람. 일단 개취지만 경주내 가장 독특한 카페 찾는다면 강추합니다~!",5.0,9,9,0.9543891549110413
21211,21211,"전에먹고 다시찾은곳 ~ 여전히 넘 맛있네요 
이번에도 회 에 매운탕에 너무맛있게 먹고갑니다",5.0,9,9,0.9809324741363525
21212,21212,3층갈걸 착각하고 1층옴 ㅠㅠ...,3.0,5,5,0.7472267150878906
21213,21213,음료는 맛있고 괜찮은 것 같아요,4.0,7,7,0.3409716784954071
21214,21214,맛있고 친절하시고~~,5.0,9,9,0.5279428362846375
21215,21215,"호불호가 갈릴 수 있는 맛인데 저희는 맛있게 먹었어요!
고기가 푸짐해요!!!!",4.5,8,9,0.49179452657699585
21216,21216,"탕수육이 유명한 집답게 탕수육은 정말 맛잇네요
짬뽕은 건더기도 많고 좋은데 매운맛이 전혀 없어서 살짝 아쉬웟어요",4.0,7,7,0.5598618984222412
21217,21217,일산에 핫한 카페가 있다고 해서 서울에서 놀러왔다가요. 실내 너무 넓고 깔끔하고 빵 종류도 다양하고 너무 맛있어요. 커피 원두 종류 고를수 있어서 좋았어요.,5.0,9,9,0.9803599715232849
21218,21218,"기다려서 먹을 정도는 아니에요.
볶음밥은 기름져요",3.0,5,5,0.4511820673942566
21219,21219,물회랑 오징어 순대 최고 맛있어요 처음먹어봤는데 반했어요!,5.0,9,8,0.5223494172096252
21220,21220,굳굳,5.0,9,5,0.38327139616012573
21221,21221,당떨어질 땐 크로플 꾸덕꾸덕! 진심 맛있음!,5.0,9,9,0.9887359738349915
21222,21222,냄새듀 안나고 맛나용🥰💙,5.0,9,9,0.9925546050071716
21223,21223,뷰맛집 음료맛집이에요~~!!!,5.0,9,9,0.9637226462364197
21224,21224,"매장내부 깔끔하고 한식과 퓨전의 만남
음식도 대체로 맛있어요",5.0,9,9,0.8082345128059387
21225,21225,순두부가 완전 맛있어요 및반찬도 맛있어요 또 오고싶어요,5.0,9,9,0.9835848808288574
21226,21226,"동네라서 한번씩 들리는 곳이에요
커피맛은 바리스타에 따라 렌덤이지만^^
착한가격으로 조아요",3.5,6,6,0.7208852171897888
21227,21227,수백 주문해서 먹었어요. 수육이 너무 맛있네요.. 쌈도 푸짐하고 정말 만족한 식사였어요.,5.0,9,9,0.988556444644928
21228,21228,깨끗하고 시원해서 좋아요~,5.0,9,7,0.2977096438407898
21229,21229,마라탕 맛있어요,4.0,7,7,0.3983372747898102
21230,21230,막국수 감자전 늘 맛있어요 체인임에도 여기가 괜찮아서 계속 애용하고 있어요,5.0,9,9,0.947127103805542
21231,21231,국이 좀 짰어요 상견례 룸 꾸며주신다고 하셨는데 평소랑 같았어요^^;;;;,3.5,6,5,0.7962528467178345
21232,21232,맛나게먹었어요,5.0,9,9,0.4857783913612366
21233,21233,장소는 좋은데 음식은 좀....?,3.5,6,6,0.5567113757133484
21234,21234,"기대를 너무했는건지 조금 아쉬웠어요 오징어순대는 계란안입힌게 더좋은거같고 아바이순대는 겉 껍질이 조금질기고 순대를 너무 두껍게 썰어져있어서  먹기조금 불편했어요 근데 찬으로
 나온 명태무침? 그거 진짜 별미였음",4.0,7,5,0.7151228189468384
21235,21235,사람이 너무 너무 많음,4.0,7,6,0.5905706882476807
21236,21236,"친절하고 좋아요
추천합니다~~^^",5.0,9,9,0.9372594356536865
21237,21237,맛있어요. 너무 유명해서 유명세보다 실망할 줄 알고 안가다가 한 번 방문 한 이후로 매번 가고 있어요 맛있습니다~~ 맛 변치 말아주세요,4.5,8,9,0.832441508769989
21238,21238,제주도만 맛볼수있는 치킨,5.0,9,6,0.28782424330711365
21239,21239,분위기가 좋고 무엇보다 너무 맛있어요,5.0,9,9,0.9129511713981628
21240,21240,항상 올때마다 맛있게 먹고 갑니다^^ 뜰안에 제 최애메뉴 베스트3 갈비찜 갈치조림 쌈정식👍🏻👍🏻👍🏻 이번 주말 가족들과 돌솥 먹으러 또 갈께요!!,5.0,9,9,0.9906457662582397
21241,21241,일단 처음 들어갈때부터 사람이 한명도 없었음. 그래도 네이버 후기가 너무 좋아서 그냥 앉았음. 그리고 김치콩나물국이 나와서 한입먹으려고 입에 넣으려는순간 코로 냄새가 들어왔는데 어디서 맡아본적도 없는 이상한 냄새가 났음;; 돼지 쩐내인가 싶다가도 뭔지는 모르겠고 2~3번 더 먹어봤는데 아무리 맡아도 이상함 진짜 설명할 수 없는 그런 이상한냄새였음 곱창은 야채곱창 양념막창 시키고 볶음밥도 먹음 맛은 괜찮았음 근데 그 김치콩나물국 맛이 잊혀지지가 않음 진짜 다신 맡고싶지 않은냄새 직원분한테 여기 뭐 들어간거냐 물어봤는데 한분은 모른다하셨고 한분은 김치랑 콩나물만 들어가셨다 하셨음 하튼 뭐가 문제였는지는 모르겠지만 진짜 냄새 역겨웠음,0.5,0,0,0.8576486110687256
21242,21242,너무 잘먹었습니다 !!!,5.0,9,9,0.966408908367157
21243,21243,그냥그래오,3.5,6,5,0.7341581583023071
21244,21244,반찬도 많지는 않지만 전부 다 맛있었고 특히 고추찜이 엄청 맛있었어요 순두부도 몽글몽글하구 맛있어요 같이 나오는 비지도 짜지 않아서 좋았네요,5.0,9,9,0.4267597794532776
21245,21245,"정~말 맛있었어요. 근데… 문쪽 앉는 자리엔 선풍기를 놓든 해야할것 같은데요. 오늘, 어제보다 덜 더운 날이였는데… 앉은 자리가 흠뻑 젖을정도로 앉아서 식사를 하고 왔습니다. 저희만 그런게 아니라 옆 테이블도 땀흘리며 먹
더라구요. 계산하러 계산대 쪽으로 가니 그쪽은 당황스러울 만큼 시원하던데;;; 같은 돈 내고 밥먹은건데… 개고생하다가 온 기분… 배는 고팠지 덥지 땀을 계속흘리며 먹긴먹었는데… 집에 돌아가는길에 중간에 차 세워두고 폭
풍설사를 했네요… 맛은 있었는데… 맛만 있었습니다 ㅠ 코로나 때문에 문을 열어둔건 이해하지만, 선풍기라도… 준비해주세요. 아쉬웠어요-",0.5,0,5,0.7091208696365356
21246,21246,좋아요,4.0,7,6,0.6236177682876587
21247,21247,"늘 찾는 곳인데, 이번에 좀 양념이 바뀐거 같아요! 조금 더 맵고 텁텁한? 느낌이었습니다",3.0,5,6,0.6811979413032532
21248,21248,갔던곳중 가장맛있음,5.0,9,9,0.9890062808990479
21249,21249,굿,5.0,9,6,0.5826714038848877
21250,21250,부모님모시고 가기 딱 좋은 횟집입니다 넓고 방이 따로 있어서 부모님 만족!! 회는 큼직하고 쫄깃하네요 사장님 친절합니다 ㅎㅎ,5.0,9,9,0.9851604700088501
21251,21251,"평소 봉사 다니던 보육원에 아이들 간식을 사주기 위해 재난 지원금 중 일부를 이용해서 구입하려고 알아보던 중 맛과 영양 그리고 아이들에게 좋은 간식을 선물 해주기 위해 이곳을 찾았어요.원래 내일 예약했으나 사정 상 하루 먼저 말씀드렸는데도 정말 친절하게 해주셨고 무엇보다 정말 맛이 있었어요! 또한 가격이 높은 제품만 권유하지 않고 선물 당사자에 맞게 추천해주셨고 저는 쿠키를 좋아해서 직접 만들기도 하는 데 먹어도 자극적이지 않고 맛이 깔끔하며 기교 없이 쿠키 본연의 맛을 잘 살리셨고 영양, 정성 또한 듬뿍 담겨서 참으로 마음에 들었습니다. 마지막에 구매 후 밖에 나가는 후에도 고객 하나하나 친절한 미소로 배려해 주시는 모습에서 또 한 번 감동을 느꼈어요! 항상 번창하시고 대박 나세요! 또 올게요🥰",5.0,9,9,0.9917694330215454
21252,21252,대학로에서 닭발땡길때 여기만와요!,5.0,9,9,0.977449893951416
21253,21253,굿~,4.0,7,6,0.4350004494190216
21254,21254,"밥을 못먹어서
피자 시켰는데
기대이상 맛있었어요^^",4.5,8,9,0.9819480180740356
21255,21255,다양한 수제버거가 있어 메뉴를 선택 폭이 넓습니다. 강릉에 많은 수제버거 가게들이 있지만 맛으로는 이 가게가 제일이라고 생각합니다. 유명세가 있는 가게인 만큼 식사시간에 방문하면 대기인원이 많습니다. 가게 규모도 그리 크지않아 다수가 방문하시기에는 무리가 있습니다. 바로 앞에 강문해변이 있어 햄버거 포장 후 바다를 보며 드시는 것도 추천드립니다.,4.0,7,6,0.7691863179206848
21256,21256,맛있어요!,5.0,9,9,0.5103285312652588
21257,21257,좋아요,5.0,9,6,0.6236177682876587
21258,21258,맛집은 네이버예약이  진리이네오,5.0,9,9,0.7113261818885803
21259,21259,분위기 좋고 커피맛도 좋고 거기다 빵까지 맛있어요~ 일석삼조^^,4.0,7,9,0.982926607131958
21260,21260,1인분 기준 가격대가 있는편인거치고 맛은 쏘쏘,3.0,5,5,0.8344838619232178
21261,21261,조아요!,4.0,7,6,0.8581411838531494
21262,21262,진짜맛집~!!! 다른 곳보다 비싸지만  이틀 점심 도시락 싸가고 난 간다.,4.0,7,9,0.9792109131813049
21263,21263,빵 정말 맛있어요~!! 다이어트 용 빵도 있어서 좋습니다~^^,5.0,9,9,0.8822391033172607
21264,21264,분위기 넘 좋아요,4.0,7,9,0.6712106466293335
21265,21265,맛있는 점심 했어요~~,5.0,9,6,0.43584778904914856
21266,21266,저렴하진않지만 맛있음,4.5,8,6,0.5415053367614746
21267,21267,뷰 좋아요!,3.0,5,9,0.35130053758621216
21268,21268,"커피도  맛있고 뷰도 넘 좋아요  루프탑에서 누워서 산방산 보니  정말 행복하네요~~^^ 스콘?도 넘 맛나네요~ 산방산 유채꽃 , 용머리 해안, 산방산랜드 구경하고 맛난 커피도 마시면 굿 굿 ㅎㅎ",4.0,7,9,0.9674263596534729
21269,21269,갈치 맛있어요 반찬도 다 괜찮고요,5.0,9,7,0.4851911664009094
21270,21270,"친절하고 좋아요
추천합니다~~^^",5.0,9,9,0.9372594356536865
21271,21271,음식이나 비어있는게 잘 안채워지고 아주아주덥다...,4.0,7,5,0.8793880939483643
21272,21272,직원분들 친절하고 좋아요! 재밌는 게임이 맛있는 안주까지 ><,5.0,9,9,0.973003089427948
21273,21273,맛있게 먹고왔네요! 양도 많아요 가격도 착한데~~다음에 또갈게요! 룸2인 좋아요! 예약하길 잘했어요 머리구이도 주시고 굿👍,5.0,9,9,0.9668826460838318
21274,21274,맛있어요~^^,4.0,7,9,0.3671761751174927
21275,21275,분위기랑 서비스 좋아요,5.0,9,9,0.611817479133606
21276,21276,맛있어요!!!,5.0,9,9,0.6256785988807678
21277,21277,부드럽고 진짜 맛있어요. 사람 많은거만 빼면 완벽해요ㅠㅠ ,5.0,9,9,0.5690140724182129
21278,21278,굳,3.0,5,5,0.4248216450214386
21279,21279,아직도 웨이팅이 있지만 맛있어요!:) 다들 친절하세요!,4.0,7,9,0.8564999103546143
21280,21280,"빵은다먹어 사진은 없지만 맛있게 먹었어요~
주차힘든게 단점이지만 빵도맛있고 사장님도 친절하세요~조만간 앙바게뜨빵 사러다시가야겠어요~",4.5,8,9,0.84010249376297
21281,21281,분위기좋고 커피맛좋고 강추입니다 ㅎㅎ,5.0,9,9,0.8953995704650879
21282,21282,"아보카도김밥 먹으려고 20분 거리 걸어서 픽업,
결과는 만족.
별하나 아쉬운점은, 밥이 딱딱한 느낌.",4.0,7,7,0.49367624521255493
21283,21283,잘먹구 가용~~배달도 시켜보려구요!ㅎ,5.0,9,9,0.952171802520752
21284,21284,가격이 비싼것 빼면 크고 맛나요 또 먹고싶네요,4.0,7,6,0.5580013394355774
21285,21285,정말 푸짐해요^^양이 많아서 둘이서 진짜 배부르게 먹었습니다^^ 담에 또 방문할게요~,5.0,9,9,0.5326252579689026
21286,21286,커리가 맛있어요,4.0,7,7,0.45418667793273926
21287,21287,"서비스도 좋고 개인룸이 있어서 강쥐들이랑 편안하게
식사하고 왔어요~~^^",5.0,9,9,0.9220414757728577
21288,21288,Good,3.0,5,9,0.8918883800506592
21289,21289,소고기 수블라키랑 깔라마리 먹었는데 담백하고 맛있네요. 식전빵도 매우 만족스럽습니다!,5.0,9,9,0.9714734554290771
21290,21290,"커피명가라는 이름이 무색하게 음료가 너무 맛이 없어요. 빵은 왜 접시에 담아주지 않는 걸까요. 그리고 손님이 많지 않은 시간대였음에도 일회용 컵과 일회용 포크, 나이프를 줘서 아쉬웠어요. 카페는 넓고 예쁘고, 화장실 등등 시설은 다 좋았지만 음료와 전반적인 세팅이 저렴한 느낌이라 아쉬움이 큽니다! 머그컵, 일회용 중 고를 수라도 있으면 좋겠어요~~~",3.0,5,5,0.783405065536499
21291,21291,"사당 유명한 맛집으로 웨이팅 무조건 있습니다. 근데 지하~2층 있어서 생각보다 금방 빠져요. 앞에 10팀 있었는데 30분 기다림! 모듬전보다 반반전(새우,육전)추천드림!!!!! 진짜 넘 맛있어요ㅠ",5.0,9,8,0.5311253666877747
21292,21292,강릉놀러온김에 유명하다고해서 왔는데 음식은 30초만에 나오고 꼬막맛은 1도안나고 참기름 맛 밖에안나서  느끼해서 혼남 다신안올듯하네요,0.5,0,1,0.7107374668121338
21293,21293,"#강문해변 #강문동 #강릉 #강릉카페 #강문해변카페 #강문346커피스토리 #346coffestory #강릉346커피스토리 #강문해변오션뷰 #강릉오션뷰카페 #강릉해변카페 뷰진짜 환상이었습니다 
가격도 이정도 뷰에 이정도 시설에 저렴하다고 봐요 최고였어요 다만 메뉴글씨를 트렌디하게 바꾸시면 진짜 대박나실거에요 저도 그렇고 같이 간 사람들도 메뉴이름을 너무 촌스럽게 적어
놓으셔서,, 아쉬웟어요 인스타감성으로 다시 하시면 진짜 대박나실거에요",5.0,9,9,0.9255749583244324
21294,21294,맛있어요,4.0,7,5,0.3829032778739929
21295,21295,맛있어요. 가격이 후덜덜,4.0,7,6,0.388799786567688
21296,21296,고등어 덮밥~~   너무  맛있어요 예상하지  못했던  맛이에요!!!! 사장님도  너무 친절 하시고 좋아요!!! 식사할때 뷰는  덤으로 찾아온  맛집 풍경~~~  👍  최고,5.0,9,9,0.9913226366043091
21297,21297,"당근케이크가 쫀쫀하니 맛있고 커피도 맛있었어요:) 재방문의사도 높고, 코로나사태가 언릉 끝나서 늦은 시간 카페가고 싶을 때에도 갈 수 있기를🙏",5.0,9,9,0.9764755964279175
21298,21298,훌륭한맛,5.0,9,9,0.5580076575279236
21299,21299,"카페도 넓고, 음료도 맛있어요.
레몬파운드케이크 최고에요",5.0,9,9,0.957683265209198
21300,21300,여름 히즌도 짱,5.0,9,9,0.9579936265945435
21301,21301,좋아요,4.0,7,6,0.6236177682876587
21302,21302,너무 좋아용 ❤️❤️❤️,5.0,9,9,0.973646342754364
21303,21303,"전망, 음식, 분위기 다 마음에들었습니다. 와이프 생일인데 뜻  깊어서 좋았습니다.",4.0,7,9,0.9455286264419556
21304,21304,좋았어요ㅎㅎ,4.0,7,9,0.6352893114089966
21305,21305,"우와 오랜만에 텐동 맛집을 찾았네요오❤️ 지금까지 맛 본 텐동 중 가장가장 맛있는 맛집이에요! 보통은 먹다보면,, 느끼함이 밀려오는데 여기는 튀김 옷이 두껍지않아 느끼하지 않게 끝까
지 먹을 수 있어요 그리고, 일반 텐동이 6,900원인데,, 사장님 너무너무 혜자아닌가요? ㅠㅠ 요즘 배달집들 말도 안되는 부족한 맛으로 거의 만원대인데,, 사장님 이 가격에 이 퀄리티 너무 
감사합니다! 날 더운데 힘내세요! 또 들릴게여:)",5.0,9,9,0.9930813908576965
21306,21306,어니언베이글 진짜 세상에서 제일 맛있어요,5.0,9,9,0.9920681715011597
21307,21307,"가성비가 너무 좋았던맛집이에요 
맛있게잘먹고갑니다 ㅎㅎ
#서귀포맛집",5.0,9,9,0.9830369353294373
21308,21308,유명한집은 다~  이유가있는 법이죠!! 맛있고 질좋은 숙성고기의 무한흡입을 부르는 곁들임 찬과 기본으로 제공되기에는 정넘치게 듬뿍주신 해물나베 덕분에 마지막까지 뜨~~끈하고 배터지게 먹고나왔습니다!! 더 대박나세욬ㅋㄱ,5.0,9,9,0.9934013485908508
21309,21309,역시 멸치쌈밥에 진리는 여기!!👍🏻👍🏻,5.0,9,9,0.9845120906829834
21310,21310,삼계탕 맛나요,4.0,7,7,0.5911179184913635
21311,21311,고기 맛있어요,4.5,8,6,0.31031015515327454
21312,21312,좋아요만족해요,5.0,9,9,0.9809034466743469
21313,21313,한번은 가볼만 함,4.0,7,7,0.6908287405967712
21314,21314,"신기한 소순이 메뉴!
가게가 너무 시원해서 그런지 금방 식어서 아쉬웠습니다 ㅜ 뚝배기에 주시면 더 오래동안 따듯하게 먹을 수 있을 것 같아요",3.5,6,6,0.7014894485473633
21315,21315,삼산동 맛집,5.0,9,9,0.6233972311019897
21316,21316,맛있습니다! 놀이방도 있고 테라스(?)같은 것도 있어서 밥먹고 커피도 마실수 있어요!,5.0,9,9,0.9467586278915405
21317,21317,^^,5.0,9,9,0.348551481962204
21318,21318,분위기도 좋고 메뉴도 3개나 시켰는데 다 맛있게 먹었습니다. 직원분들도 친절하시고 특히 고량주는 너무나 좋았어요♡ 아쉬웠던 점은 주차가 조금 어려웠습니다ㅠ.ㅠ,5.0,9,7,0.735622763633728
21319,21319,분위기 좋아요,3.5,6,6,0.3125784695148468
21320,21320,항상 포장해서 막는 곳이에요 맞잇어요,5.0,9,7,0.5588287711143494
21321,21321,맛있어요!,5.0,9,9,0.5103285312652588
21322,21322,마늘바게트 완전 바삭하면서 촉촉해요.,4.0,7,9,0.9945275187492371
21323,21323,빵맛좋네요,5.0,9,6,0.5021387338638306
21324,21324,코스는 저렴. 코스에 나오는 짬뽕은 면과 국물만 있음.. 저에겐 별로..,3.5,6,5,0.35380855202674866
21325,21325,"티매니저님들이 정말 친절하고 재미있어요!
여러 홍차의 다양한 형태를 맛볼수 있어서 진짜 유익하고 행복한 시간을 보낼수 있었어요:) 
다만, 시즌 막바지에 갔더니 쇼룸에 준비된 티백종류가 품절되고 몇가지 안남아있어서 아쉬웠어요.",5.0,9,8,0.47032660245895386
21326,21326,"연신내에서 차분하고 좋은 공간 찾기 힘든데..! 여기 너무 좋은 공간이에요! 사장님도 너무 친절하고 좋아용,,🥰
두유가 가능해서 비건이신 분들도 오시면 좋을 것 같아요!",5.0,9,9,0.992160975933075
21327,21327,와 …. 사람 겁나많네요…. 맛집이라그런가 음식나오는게 좀 걸리기는 하는데 그래도 이정도면 방문할 가치가 있네요………,4.5,8,9,0.6423588395118713
21328,21328,마시서용~~~~,5.0,9,8,0.36262229084968567
21329,21329,다채로운 코스 구성과 직원분의 친절하고 세세한 설명이 아주 좋았습니다. 특히 직원분께서 차 설명 이후에 각자 일행과 이야기하고 차의 여운을 즐길 수 있도록 타이밍 배분을 잘 해 주셔서 만족했습니다. 다만 이용자가 많아 여운을 즐길 시간이 조금 부족해 아쉬웠습니다.,5.0,9,7,0.6475605368614197
21330,21330,좋아요,5.0,9,6,0.6236177682876587
21331,21331,맛있고 친절해요,4.5,8,9,0.4879208207130432
21332,21332,"몇년째 단골인지~ 국물이 자작하게 있어 술안주로도 해장으로도 좋아요
늘 콩나물추가해서 먹어요",5.0,9,9,0.5501359105110168
21333,21333,팥사러왔다가 콩고물에반했어요!!! 너무 맛있어요 쫀득쫀득❤️,5.0,9,9,0.941642165184021
21334,21334,별로예요! 비싸기만 하구!,2.0,3,1,0.8022817373275757
21335,21335,진짜 속풀리는 맛이에요 해장죽 느낌? 속이 든든하고 따뜻해져요 다만 기다려서 먹을 정도는 아니에요 한가할 때 가서 드세요,5.0,9,9,0.7101665735244751
21336,21336,맛있어요!!,4.5,8,9,0.5811446905136108
21337,21337,"맛도 좋고 서비스도 너무 좋았습니다. 주차장도 있고, 단체를 위한 테이블 배치로 회식 장소로는 그만입니다.",5.0,9,9,0.9838675260543823
21338,21338,랍스터 신선하고 낙지도 신선하고 양도 많음. 네명이 중자먹고 볶음밥먹으면 딱 좋음. 새우장도 먹을만 함. 다만 국물은 좀 짜고.. 막 엄청 맛집이다! 느낌은 아님.,4.0,7,7,0.47224438190460205
21339,21339,"커피 맛 어쩔... 안타까운 정도..
비싸고 맛없음. 
카페 인테리어 이쁘고 산방산이 잘보이는 정도 외 장점이 없네요.. 재방문 의사 없음",2.0,3,3,0.7000563144683838
21340,21340,.,5.0,9,5,0.4337559640407562
21341,21341,"아침먹으로 갔는데 맛있게 잘 먹었어요!
#독개물향",5.0,9,9,0.7049565315246582
21342,21342,기다린보람이 있어요. 근데 만약 30분 넘게 기다렸다면 이 정도 만족감은 없었을것 같아요ㅠㅠ,5.0,9,6,0.7100714445114136
21343,21343,빵은다진리 ㅎ,3.5,6,7,0.4531378149986267
21344,21344,"나운터스페샬먹으러 왔는데 부채새우가 보여서 반반으로 인원수대로 시켜먹고왔어요
회도 먹고 부채새우회도 먹고 푸짐해서 좋았어요",5.0,9,9,0.9889963865280151
21345,21345,부산 애니콜 택시기사님이 추천해주신곳!! 서울에는 이런가격에 이런맛 없습니다.ㅠㅠ 정말 가성비 끝내줍니다.제인생에  인생참치라..한마디로 대박,5.0,9,9,0.9892088770866394
21346,21346,맛있어요,5.0,9,5,0.3829032778739929
21347,21347,"마농바게트는 한 번 먹어보기 괜찮은데, 이외 메뉴는 평범합니다",3.0,5,6,0.7135670185089111
21348,21348,할미입맛 취향저격했어요👵🏻🧡,5.0,9,9,0.9497922658920288
21349,21349,일산에서도 마제 소바 맛집이 있다고 해서 와봤는데 맛있게 잘 먹고 왔습니다. 개인적으로는 자극적이지 않고 담백해서 너무 좋았어요!,5.0,9,9,0.9248220920562744
21350,21350,"맛있어요! 고사리 육개장은 먹고싶은데 여행시간은 부족하실때, ㅇㅈ에서 1시간씩 웨이팅 하기 싫으신 분들 공항근처에서 드시기에 강추합니다! 건더기는 ㅇㅈ보다 좀더 씹는맛 있어요. 맛 나쁘지 않았어요. 바쁘면 재방문 할것 같아요~!",5.0,9,6,0.8205047845840454
21351,21351,분위기 좋아요~! 자리잡기 엄청 힘들어용ㅋㅋ😅,5.0,9,9,0.7938396334648132
21352,21352,항상 올때마다 맛있게 먹고 갑니다^^ 뜰안에 제 최애메뉴 베스트3 갈비찜 갈치조림 쌈정식👍🏻👍🏻👍🏻 이번 주말 가족들과 돌솥 먹으러 또 갈께요!!,5.0,9,9,0.9906457662582397
21353,21353,"리뷰에 직원이 불친절하다고 써 있었는데 진짜 불친절하네요. 치즈돈까스 먹고 싶어서 간 건데 맛은 있었지만 처음에 주문도 잘 안 받으시고, 물 안 주시길래 달라고 말씀 드렸더니 대답도 안 하시고 물만 툭 두고 가시네요. 무시하는 것 같아서 기분이 상했습니다. 리뷰 안 쓰는데 기분이 너무 상해서 남깁니다.",2.0,3,1,0.7225395441055298
21354,21354,칼국수 별로 안좋아 하는데 맛있게 먹어서 리뷰 남겨요. 동죽조개 엄청 많이 주시네요 조개탕 1인분이에요,4.5,8,9,0.5538188219070435
21355,21355,순대전골 먹었는데 짱맛 입니다요^^ 괜히 맛집이 아니어요~^^,5.0,9,9,0.9886088371276855
21356,21356,너무 좋아요~ 바다뷰는 안보이지만 숲이나 자연속에 있는 느낌이예요~,5.0,9,9,0.9359662532806396
21357,21357,늘 좋아요,5.0,9,9,0.5224255919456482
21358,21358,곱창이곱이정말끝나게많음 비리지않아서좋았구요 질기지않고 고소합니다 맛있어용,5.0,9,9,0.564943790435791
21359,21359,맛있네요!! 굿굿,4.5,8,9,0.7027103900909424
21360,21360,인생 맛집 이네요,5.0,9,9,0.9794732928276062
21361,21361,"봄코스 첫 날 다녀왔습니다.  한마디로 축약하자면 기대이상이었네요. 그저 3월만을 기다린 보람이 있었습니다.  계절마다 다른 시그니처 밀크티는 쑥크림이 올라갔는데, 티의 조합이 전혀 
상상도 하지 못한 조합이었어요. 심지어 맛있기까지해서.. 지금까지 겪은 밀크티중 두번째로 알디프 다운 밀크티였던것 같아요. 첫번째는 가을코스에서 먹었던 쐐기벌레였습니다. 제 최애
차가 들어가서 그런걸지도 모르겠네요.. 바질과 볶은현미도 올라가서 가장 만족스러운 차였습니다.  새로운 티 에이드도 정말 괜찮았습니다. 맛이 연하다 싶었지만 그것도 그것대로 ...",5.0,9,9,0.9729859232902527
21362,21362,굿,4.0,7,6,0.5826714038848877
21363,21363,일단 주차요원은 아무 안내도 하질 않음. 도대체 왜 서있는지 모르겠음. 주문하고 30분 넘게 기다려서 물회가 나왔는데 죄송하다는 말 없음. 왜이렇게 안나오냐니까 포장 손님이랑 겹쳐서 좀 기다리라는 말만 반복. 포장이랑 현장을 같이 못쳐내는데 주문은 왜받는지? 친절함은 1도 찾아볼 수 없고 물회도 개얇고 맛도 형편없음. 이런 곳 절대 가지마세요 시간낭비 돈낭비 내돈주고 기분나빠서 나오는곳입니다,0.5,0,0,0.9172937273979187
21364,21364,"맛있음
뒀다 먹음 맛없.",4.5,8,6,0.34918737411499023
21365,21365,정말이가격에 이음식 실화인가요.너무맛있고 싸요.,5.0,9,9,0.9927868247032166
21366,21366,똠양꿍이 태국 여행갔을때 먹었던 그맛이었어요! 다른 메뉴도 다 맛있어서 또 가려구요^^,5.0,9,9,0.9873637557029724
21367,21367,오구당당# 따라 갔지요# 맛있었답니다#,5.0,9,7,0.6342763304710388
21368,21368,잘 이용했습니다.,4.0,7,7,0.5639742016792297
21369,21369,맛있게 잘 먹었습니다!,5.0,9,9,0.4975787103176117
21370,21370,"소스가 지인짜 맛있어요
저는 괜찮았는데 같이 간 지인(경양식돈가스 매니아)은 고기가 좀 텁텁한거 같다고 하네요 뻑뻑이 아닌 텁텁;수분기가 빠진 육포느낌? 고기 부스러기가 남는느낌? 이라고합니다 담엔 함박스테이크 먹어봐야겠어요",4.0,7,3,0.3418184518814087
21371,21371,고기국수 고기냄새 안나면서 진짜 단백하니 맛나고 처음 먹어본 몸국도 굿굿!! 맛있게 잘 먹고 갑니다 ㅎㅎ,5.0,9,9,0.9879125952720642
21372,21372,#30cm왕돈까스 엄청 맛있어요~ 사장님도 짱 친절하시고 흑임자스프? 이것도 너무 맛있어서 드링킹ㅋㅋㅋ 진짜 다 맛있었는데 밥이 너무 풔석하고 맛없어서 별하나 뺐어요! 나머진 진짜 대만족,4.0,7,9,0.98549485206604
21373,21373,깔끔하고 괜찮아요,2.5,4,6,0.43424370884895325
21374,21374,부평의 가족맛직이 될것 같아요,5.0,9,9,0.7759902477264404
21375,21375,피자옥 트러팔 피자 꼭드세여 ㅋㅋ,5.0,9,9,0.9244309067726135
21376,21376,"떡볶이, 오뎅 맛있어요:)",5.0,9,9,0.6428230404853821
21377,21377,디저트가 맛있어 보여서 방문했는데 커피까지 내취향,5.0,9,8,0.2781468331813812
21378,21378,케이크 맛집 사장님의 센스 굿굿 잘 먹고 가용,4.0,7,9,0.9515122175216675
21379,21379,^^,4.5,8,9,0.348551481962204
21380,21380,맛있어요 오전8시반에 갔는데 웨이팅 없었어요 호불호갈립니당,4.0,7,9,0.8795509338378906
21381,21381,아니 제주에서 이가격에 이렇게 푸짐한 생선구이를 먹을수있나요? 넘나 맛나고 가성비 갑!!! 엄한데서 바가지 쓰지마시고 여기 꼭 가보시길~산방산 바라보며 푸짐한 생선구이정식 추천~!!!,5.0,9,9,0.9888834357261658
21382,21382,생선 안비리고 신선함,5.0,9,5,0.4631631076335907
21383,21383,"예성이 다녀간 곳이라고 해서 또 괜히 기대 ㅋㅋㅋ
넘 맛있게 잘 먹었습니당",5.0,9,9,0.932218074798584
21384,21384,좋아요,4.5,8,6,0.6236177682876587
21385,21385,예쁜데 사람이 너무 많아요,4.0,7,6,0.6645405292510986
